episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
27,20034,0.4,node_dp,walking,keep,0.1,12,0,1.0,8,1.5,54823.25634311511,12016.73805602829,25860.440863775973,0.41666666666666663,0.2188852104095601,0.09120217100398337,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,224,-263.60017137578336,
28,20035,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,38160.9481464419,12505.173395015716,22746.7797206183,0.25,0.3144575956014046,0.07861439890035116,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-184.3734516388884,
29,20036,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,47856.84411165647,13035.43750549988,25742.97662238667,0.5,0.25074783393577693,0.12537391696788847,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-204.00638118300296,
30,20037,0.4,node_dp,walking,keep,0.1,12,0,1.0,6,2.0,21922.303545588227,5159.8026126129325,7324.4436870869085,0.6666666666666667,0.5473877311773173,0.3649251541182116,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-136.46915756042557,
31,20038,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,75599.71911644907,29352.520159662177,60101.214505834665,0.08333333333333337,0.15873074847693486,0.013227562373077904,5,5,0.2,0.0,69.78842877648655,0.0,13.95768575529731,13.95768575529731,0.0,0.0,0.0,112,-321.91530853848786,
32,20039,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,43372.49978088295,9883.317823148956,17814.51855166015,0.6666666666666667,0.27667300848749266,0.1844486723249951,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-178.14978209718336,
33,20040,0.4,node_dp,walking,keep,0.1,12,0,1.0,6,2.0,44002.54165515805,9304.61592223455,15348.086975917686,0.5833333333333333,0.27271151957635476,0.1590817197528736,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-176.50360936772154,
34,20041,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,51142.11559485059,12239.321280874852,24028.6426604711,0.5,0.23464027368488952,0.11732013684244476,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-197.00842538077887,
35,20042,0.4,node_dp,walking,keep,0.1,12,0,1.0,3,4.0,35563.57486352926,13304.148579953051,20527.119863732056,0.16666666666666663,0.3374238963897327,0.05623731606495545,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,-162.72600262700928,
36,20043,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,71697.13678514234,19890.434425400625,49988.30889264656,0.16666666666666663,0.16737070039436688,0.02789511673239448,3,2,0.0,0.0,36.25231625912724,0.0,12.084105419709081,18.12615812956362,0.0,0.0,0.0,140,-322.2850782076397,
37,20044,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,76806.70626926262,17444.148660515104,34038.31443129775,0.33333333333333337,0.15623635725155807,0.05207878575051936,2,2,0.5,0.0,24.0,0.0,12.0,12.0,0.0,0.0,0.0,140,-372.07422159466785,
38,20045,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,27197.879974518313,8029.845330785539,14897.407725742707,0.33333333333333337,0.4412108594950341,0.1470702864983447,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-122.22022299928207,
39,20046,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,43619.85135509922,12451.84174290833,18350.99678136624,0.33333333333333337,0.27510410116510364,0.09170136705503455,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-176.7714074763395,
40,20047,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,39273.07057266573,10679.167164186694,20078.51768333358,0.5,0.3055528845852981,0.15277644229264906,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-174.73203771048864,
41,20048,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,39182.08474528167,8324.411531911706,18147.90843619818,0.33333333333333337,0.30626241758218464,0.10208747252739489,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-190.9528926161994,
42,20049,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,38819.36898224796,15956.566398479103,26786.023749479173,0.25,0.3091240356196306,0.07728100890490765,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-183.23430328102683,
43,20050,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,49734.42679011138,16694.39065332416,30328.36676193164,0.16666666666666663,0.24128155835880555,0.04021359305980092,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-243.69149496598183,
44,20051,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,37447.80156548074,14833.973787437848,19664.49240352058,0.33333333333333337,0.32044604752075917,0.10681534917358639,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-195.8290863295106,
45,20052,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,49668.690531974156,12916.331541804591,19427.14163741206,0.5833333333333333,0.2416008932684669,0.1409338544066057,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-238.4525891859023,
46,20053,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,44406.12437618269,9405.696793631982,20148.164173204375,0.41666666666666663,0.2702329953035988,0.1125970813764995,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-197.76638230806105,
47,20054,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,33145.32800131044,9853.606626935076,17852.785888072904,0.5833333333333333,0.36204197464950616,0.21119115187887857,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-140.29869463068593,
48,20055,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,73258.19203150008,33427.95563035866,62044.2455233368,0.08333333333333337,0.1638042062905423,0.013650350524211858,3,3,0.0,0.0,40.7788441018355,0.0,13.592948033945168,13.592948033945168,0.0,0.0,0.0,112,-260.2122134477646,
49,20056,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,30069.41949053446,9792.727391702343,15817.595047866158,0.5833333333333333,0.3990765436551735,0.23279465046551787,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-152.97204719118838,
50,20057,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,39437.58315772502,9711.016013987659,16952.196622612817,0.75,0.30427828074574703,0.2282087105593103,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-168.9636171839184,
51,20058,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,44549.958205280505,12920.936710753036,30578.447630368053,0.33333333333333337,0.26936052206167144,0.08978684068722381,1,1,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,140,-203.87770237549634,
52,20059,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,34395.445764028176,12956.961954236549,27466.160777938047,0.5833333333333333,0.3488833981779638,0.20351531560381222,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-148.83278831042918,
53,20060,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,64413.16010523583,22472.286749015493,45745.41853403951,0.08333333333333337,0.18629733396707823,0.015524777830589852,1,1,0.0,0.0,12.735386429911372,0.0,12.735386429911372,12.735386429911372,0.0,0.0,0.0,112,-217.25799049785826,
54,20061,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,43866.20884933279,12090.872343304776,20964.456405246285,0.5,0.2735590860203211,0.13677954301016054,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-212.77732055117127,
55,20062,0.4,node_dp,walking,keep,0.1,12,0,1.0,6,2.0,47010.52621097038,15898.321077185426,30273.21799550045,0.25,0.2552619799690666,0.06381549499226664,1,1,1.0,0.0,16.868291547513365,0.0,16.868291547513365,16.868291547513365,0.0,0.0,0.0,168,-226.5993955279343,
56,20063,0.4,node_dp,walking,keep,0.1,12,0,1.0,10,1.2,50102.62587064547,6055.850638292355,12683.696620468245,0.75,0.23950840482855126,0.17963130362141344,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-234.92475211523066,
57,20064,0.4,node_dp,walking,keep,0.1,12,0,1.0,6,2.0,40023.85707405282,11118.929088200333,21769.57548808545,0.41666666666666663,0.2998211785984893,0.12492549108270387,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-181.84561419622923,
58,20065,0.4,node_dp,walking,keep,0.1,12,0,1.0,9,1.3333333333333333,45402.12724978171,5994.604449981686,12457.650469559212,0.75,0.2643047964246586,0.19822859731849393,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-200.5552330067111,
59,20066,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,36644.45928796903,10436.745581135581,17512.018553618538,0.6666666666666667,0.3274710620150914,0.21831404134339427,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-168.96965656912263,
60,20067,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,56751.2736620747,15934.778122489499,27032.74948197917,0.6666666666666667,0.21144899886219234,0.14096599924146155,1,1,1.0,0.0,13.013193419556771,0.0,13.013193419556771,13.013193419556771,0.0,0.0,0.0,140,-242.86206539143257,
61,20068,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,43969.291741974615,8917.794968208605,19490.414704112864,0.5833333333333333,0.2729177461037969,0.15920201856054816,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-186.66265047735078,
62,20069,0.4,node_dp,walking,keep,0.1,12,0,1.0,6,2.0,47727.48330697807,11838.083536195549,27465.34054766452,0.5,0.25142746209384814,0.12571373104692407,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-209.17270487085804,
63,20070,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,69414.71654324881,12965.07370344595,28649.485779038285,0.5833333333333333,0.17287400421095725,0.1008431691230584,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-333.57687620911327,
64,20071,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,39613.10773192744,7099.035603732635,18972.123746974703,0.5833333333333333,0.30293003218043957,0.17670918543858977,1,1,1.0,0.0,14.246281157667468,0.0,14.246281157667468,14.246281157667468,0.0,0.0,0.0,196,-182.9749314384077,
65,20072,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,37836.67911998477,7984.172237479256,15235.812623618785,0.5833333333333333,0.31715256938767067,0.18500566547614122,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-210.01975009989272,
66,20073,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,25372.717030278516,8149.129543442929,14432.16069919993,0.25,0.47294895480368965,0.11823723870092241,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-153.9864956166084,
67,20074,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,38955.05801849999,12042.068195009784,27516.14140040437,0.41666666666666663,0.30804728860373226,0.12835303691822175,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-163.38083951716442,
68,20075,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,38227.991237182905,10554.566264768177,21394.178332659918,0.25,0.3139061094146129,0.07847652735365322,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-200.39767203124921,
69,20076,0.4,node_dp,walking,keep,0.1,12,0,1.0,6,2.0,38131.57340862217,9343.990141202978,19052.802497386714,0.5,0.31469983867192336,0.15734991933596168,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-183.02523655745773,
70,20077,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,72213.05472961198,30923.745492747257,68442.2979819341,0.08333333333333337,0.16617493948887377,0.013847911624072813,3,3,0.0,0.0,37.97030831191687,0.0,12.656769437305622,12.656769437305622,0.0,0.0,0.0,140,-352.3787791959418,
71,20078,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,49798.946408934295,12847.648502292745,21614.255176488627,0.16666666666666663,0.24096895346860417,0.04016149224476736,1,1,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,140,-232.4572103820742,
72,20079,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,26213.205061260116,9287.12191874549,17737.458907288805,0.33333333333333337,0.45778453920289663,0.15259484640096554,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-135.36106748797727,
73,20080,0.4,node_dp,walking,keep,0.1,12,0,1.0,3,4.0,39433.64230461334,14304.4269651466,26516.976334302857,0.41666666666666663,0.30430868919750076,0.12679528716562533,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,-156.89274991182697,
74,20081,0.4,node_dp,walking,keep,0.1,12,0,1.0,6,2.0,49215.05284045097,20042.799736692934,39753.52667013323,0.33333333333333337,0.24382783939910613,0.08127594646636871,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,168,-228.05795447319815,
75,20082,0.4,node_dp,walking,keep,0.1,12,0,1.0,11,1.0909090909090908,42997.47212456146,4707.666800117303,9939.382487304149,0.9166666666666666,0.27908617430430843,0.2558289931122827,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-231.1195864918063,
76,20083,0.4,node_dp,walking,keep,0.1,12,0,1.0,10,1.2,60308.458552460914,6566.663328252195,14769.44866211859,0.6666666666666667,0.19897706371588791,0.13265137581059194,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-261.39182903750395,
77,20084,0.4,node_dp,walking,keep,0.1,12,0,1.0,8,1.5,58217.60025761895,9539.103517740028,16887.568534597085,0.33333333333333337,0.20612323329884347,0.06870774443294782,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-269.83367899544317,
78,20085,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,35470.347995806085,5953.353506140341,11448.156515328541,0.6666666666666667,0.3383107490633823,0.22554049937558823,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-179.89257940260535,
79,20086,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,34017.557502209886,6185.526703717693,13070.557656131501,0.5,0.35275901273101234,0.17637950636550617,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-128.3009942948154,
80,20087,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,37138.53497747732,7582.64841906797,17863.326680821578,0.8333333333333334,0.32311452261855256,0.2692621021821271,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-148.00252480108878,
81,20088,0.4,node_dp,walking,keep,0.1,12,0,1.0,9,1.3333333333333333,53588.45611143671,6637.76359057265,10863.212988449228,0.75,0.2239288248022318,0.16794661860167384,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-248.5920045201884,
82,20089,0.4,node_dp,walking,keep,0.1,12,0,1.0,7,1.7142857142857142,44034.58494582655,9074.495937167705,16956.83338256234,0.41666666666666663,0.27251307159504223,0.11354711316460094,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-206.5768101493307,
83,20090,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,56072.32327671292,17279.946569381096,29682.29813674861,0.41666666666666663,0.21400932400786846,0.0891705516699452,1,1,0.0,0.0,15.198935105518505,0.0,15.198935105518505,15.198935105518505,0.0,0.0,0.0,140,-248.06245172011268,
84,20091,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,47327.54793301918,12668.778972047416,21276.662685026626,0.25,0.25355211761621643,0.06338802940405411,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-210.2186758348752,
85,20092,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,35953.80392886118,10332.82167925809,17512.418118674417,0.25,0.3337616243261327,0.08344040608153318,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-188.04178486738473,
86,20093,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,32271.7510885609,13762.942551572598,19809.12094650002,0.16666666666666663,0.37184223338452627,0.061973705564087704,1,1,1.0,0.0,15.15651325751379,0.0,15.15651325751379,15.15651325751379,0.0,0.0,0.0,112,-146.8992630201195,
87,20094,0.4,node_dp,walking,keep,0.1,12,0,1.0,8,1.5,54295.17571233773,8004.226060545348,13994.767514933797,0.6666666666666667,0.22101411115376846,0.14734274076917897,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-260.76569787645286,
88,20095,0.4,node_dp,walking,keep,0.1,12,0,1.0,6,2.0,42063.56731582211,9659.150842891037,17034.225337600863,0.5833333333333333,0.2852825084924794,0.16641479662061298,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-208.70530784337925,
89,20096,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,39605.01253836538,13635.718613205827,20931.56295591811,0.5833333333333333,0.3029919505359479,0.17674530447930295,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-204.71066474654475,
90,20097,0.4,node_dp,walking,keep,0.1,12,0,1.0,4,3.0,61237.13246810069,35533.96376038118,48561.64145099146,0.0,0.1959595349480313,0.0,4,4,0.0,0.0,49.62072786058184,0.0,12.40518196514546,12.40518196514546,0.0,0.0,0.0,112,-296.88734761796877,
91,20098,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,33292.66726226941,8547.063699141303,17424.014066034895,0.6666666666666667,0.36043973003027013,0.24029315335351345,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-154.359705101231,
92,20099,0.4,node_dp,walking,keep,0.1,12,0,1.0,6,2.0,32731.11886861572,9259.888992346003,18535.953364053345,0.5833333333333333,0.3666235807021623,0.21386375540959465,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-165.16305034196776,
93,20100,0.4,node_dp,walking,keep,0.1,12,0,1.0,5,2.4,40081.80128510676,14694.475506049466,25754.958022256007,0.5833333333333333,0.2993877424480634,0.17464284976137032,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-214.91456643285716,
94,20101,0.4,node_dp,walking,keep,0.1,12,0,1.0,9,1.3333333333333333,46303.15389379143,6450.725581340543,11882.237956794565,0.5,0.25916161191795234,0.12958080595897617,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-252.22461432331332,
95,20102,0.4,node_dp,walking,keep,0.1,12,0,1.0,6,2.0,59675.02487933477,13222.327637569615,21841.932734433336,0.41666666666666663,0.20108914951044374,0.08378714562935156,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-276.3313789575791,
